VMI,EXCHANGE
VNDA,EXCHANGE
VNET,EXCHANGE
VNO,EXCHANGE
VNR,EXCHANGE
VNTV,EXCHANGE
VOD,EXCHANGE
VOYA,EXCHANGE
VR,EXCHANGE
VRML,EXCHANGE
VRSN,EXCHANGE
VRTS,EXCHANGE
VRTX,EXCHANGE
VRX,EXCHANGE
VSAR,EXCHANGE
VSLR,EXCHANGE
VSTM,EXCHANGE
VTAE,EXCHANGE
VTL,EXCHANGE
VTR,EXCHANGE
VVC,EXCHANGE
VVUS,EXCHANGE
VWR,EXCHANGE
VZ,EXCHANGE
WAB,EXCHANGE
WABC,EXCHANGE
WAC,EXCHANGE
WAFD,EXCHANGE
WAIR,EXCHANGE
WAL,EXCHANGE
WASH,EXCHANGE
WAT,EXCHANGE
WBB,EXCHANGE
WBC,EXCHANGE
WBK,EXCHANGE
WBMD,EXCHANGE
WBS,EXCHANGE
WCC,EXCHANGE
WCG,EXCHANGE
WCN,EXCHANGE
WD,EXCHANGE
WDFC,EXCHANGE
WDR,EXCHANGE
WEC,EXCHANGE
WERN,EXCHANGE
WES,EXCHANGE
WETF,EXCHANGE
WEX,EXCHANGE
WFC,EXCHANGE
WFT,EXCHANGE
WG,EXCHANGE
WGL,EXCHANGE
WGP,EXCHANGE
WHG,EXCHANGE
WHLR,EXCHANGE
WIBC,EXCHANGE
WIFI,EXCHANGE
WIN,EXCHANGE
WIRE,EXCHANGE
WIX,EXCHANGE
WLB,EXCHANGE
WLK,EXCHANGE
WLKP,EXCHANGE
WLL,EXCHANGE
WM,EXCHANGE
WMB,EXCHANGE
WMC,EXCHANGE
WMGI,EXCHANGE
WMIH,EXCHANGE
WMLP,EXCHANGE
WMS,EXCHANGE
WNC,EXCHANGE
WNR,EXCHANGE
WNRL,EXCHANGE
WOOF,EXCHANGE
WOR,EXCHANGE
WPC,EXCHANGE
WPG,EXCHANGE
WPPGY,EXCHANGE
WPX,EXCHANGE
WPZ,EXCHANGE
WR,EXCHANGE
WRB,EXCHANGE
WRE,EXCHANGE
WRI,EXCHANGE
WRK,EXCHANGE
WRLD,EXCHANGE
WRN,EXCHANGE
WSBC,EXCHANGE
WSBF,EXCHANGE
WSFS,EXCHANGE
WSO,EXCHANGE
WSR,EXCHANGE
WST,EXCHANGE
WSTC,EXCHANGE
WTFC,EXCHANGE
WTI,EXCHANGE
WTM,EXCHANGE
WTR,EXCHANGE
WTS,EXCHANGE
WU,EXCHANGE
WUBA,EXCHANGE
WWD,EXCHANGE
WWE,EXCHANGE
WY,EXCHANGE
X,EXCHANGE
XBKS,EXCHANGE
XCO,EXCHANGE
XEC,EXCHANGE
XEL,EXCHANGE
XENE,EXCHANGE
XENT,EXCHANGE
XHR,EXCHANGE
XIN,EXCHANGE
XL,EXCHANGE
XLRN,EXCHANGE
XNCR,EXCHANGE
XNET,EXCHANGE
XNPT,EXCHANGE
XOM,EXCHANGE
XON,EXCHANGE
XOXO,EXCHANGE
XPL,EXCHANGE
XPO,EXCHANGE
XRA,EXCHANGE
XRAY,EXCHANGE
XRM,EXCHANGE
XYL,EXCHANGE
Y,EXCHANGE
YDKN,EXCHANGE
YELP,EXCHANGE
YGE,EXCHANGE
YHOO,EXCHANGE
YNDX,EXCHANGE
YOKU,EXCHANGE
YORW,EXCHANGE
YPF,EXCHANGE
YRCW,EXCHANGE
YUME,EXCHANGE
YY,EXCHANGE
YZC,EXCHANGE
ZAGG,EXCHANGE
ZAIS,EXCHANGE
ZAYO,EXCHANGE
ZBH,EXCHANGE
ZEUS,EXCHANGE
ZFGN,EXCHANGE
ZG,EXCHANGE
ZGNX,EXCHANGE
ZION,EXCHANGE
ZIOP,EXCHANGE
ZIXI,EXCHANGE
ZLTQ,EXCHANGE
ZPIN,EXCHANGE
ZTS,EXCHANGE
TRUE,EXCHANGE
