S1,Sample Start Date,Tracking Start Date,Tracking End Date
160,20070501,20080101,20080201
161,20070601,20080201,20080301
162,20070701,20080301,20080401
163,20070801,20080401,20080501
164,20070901,20080501,20080601
165,20071001,20080601,20080701
166,20071101,20080701,20080801
167,20071201,20080801,20080901
168,20080101,20080901,20081001
169,20080201,20081001,20081101
170,20080301,20081101,20081201
171,20080401,20081201,20090101
172,20080501,20090101,20090201
173,20080601,20090201,20090301
174,20080701,20090301,20090401
175,20080801,20090401,20090501
176,20080901,20090501,20090601
177,20081001,20090601,20090701
178,20081101,20090701,20090801
179,20081201,20090801,20090901
180,20090101,20090901,20091001
181,20090201,20091001,20091101
182,20090301,20091101,20091201
183,20090401,20091201,20100101
184,20090501,20100101,20100201
185,20090601,20100201,20100301
186,20090701,20100301,20100401
187,20090801,20100401,20100501
188,20090901,20100501,20100601
189,20091001,20100601,20100701
190,20091101,20100701,20100801
191,20091201,20100801,20100901
192,20100101,20100901,20101001
193,20100201,20101001,20101101
194,20100301,20101101,20101201
195,20100401,20101201,20110101
196,20100501,20110101,20110201
197,20100601,20110201,20110301
198,20100701,20110301,20110401
199,20100801,20110401,20110501
200,20100901,20110501,20110601
201,20101001,20110601,20110701
202,20101101,20110701,20110801
203,20101201,20110801,20110901
204,20110101,20110901,20111001
205,20110201,20111001,20111101
206,20110301,20111101,20111201
207,20110401,20111201,20120101
208,20110501,20120101,20120201
209,20110601,20120201,20120301
210,20110701,20120301,20120401
211,20110801,20120401,20120501
212,20110901,20120501,20120601
213,20111001,20120601,20120701
214,20111101,20120701,20120801
215,20111201,20120801,20120901
216,20120101,20120901,20121001
217,20120201,20121001,20121101
218,20120301,20121101,20121201
219,20120401,20121201,20130101
220,20120501,20130101,20130201
221,20120601,20130201,20130301
222,20120701,20130301,20130401
223,20120801,20130401,20130501
224,20120901,20130501,20130601
225,20121001,20130601,20130701
226,20121101,20130701,20130801
227,20121201,20130801,20130901
228,20130101,20130901,20131001
229,20130201,20131001,20131101
230,20130301,20131101,20131201
231,20130401,20131201,20140101
232,20130501,20140101,20140201
233,20130601,20140201,20140301
234,20130701,20140301,20140401
235,20130801,20140401,20140501
236,20130901,20140501,20140601
237,20131001,20140601,20140701
238,20131101,20140701,20140801
239,20131201,20140801,20140901
240,20140101,20140901,20141001
241,20140201,20141001,20141101
242,20140301,20141101,20141201
243,20140401,20141201,20150101
244,20140501,20150101,20150201
245,20140601,20150201,20150301
246,20140701,20150301,20150401
247,20140801,20150401,20150501
248,20140901,20150501,20150601
249,20141001,20150601,20150701
250,20141101,20150701,20150801
251,20141201,20150801,20150901
252,20150101,20150901,20151001
253,20150201,20151001,20151101
254,20150301,20151101,20151201
255,20150401,20151201,20160101
S9,Sample Start Date,Tracking Start Date,Tracking End Date
0,19940101,19941001,19941101
1,19940201,19941101,19941201
2,19940301,19941201,19950101
3,19940401,19950101,19950201
4,19940501,19950201,19950301
5,19940601,19950301,19950401
6,19940701,19950401,19950501
7,19940801,19950501,19950601
8,19940901,19950601,19950701
9,19941001,19950701,19950801
10,19941101,19950801,19950901
11,19941201,19950901,19951001
12,19950101,19951001,19951101
13,19950201,19951101,19951201
14,19950301,19951201,19960101
15,19950401,19960101,19960201
16,19950501,19960201,19960301
17,19950601,19960301,19960401
18,19950701,19960401,19960501
19,19950801,19960501,19960601
20,19950901,19960601,19960701
21,19951001,19960701,19960801
22,19951101,19960801,19960901
23,19951201,19960901,19961001
24,19960101,19961001,19961101
25,19960201,19961101,19961201
26,19960301,19961201,19970101
27,19960401,19970101,19970201
28,19960501,19970201,19970301
29,19960601,19970301,19970401
30,19960701,19970401,19970501
31,19960801,19970501,19970601
32,19960901,19970601,19970701
33,19961001,19970701,19970801
34,19961101,19970801,19970901
35,19961201,19970901,19971001
36,19970101,19971001,19971101
37,19970201,19971101,19971201
38,19970301,19971201,19980101
39,19970401,19980101,19980201
40,19970501,19980201,19980301
41,19970601,19980301,19980401
42,19970701,19980401,19980501
43,19970801,19980501,19980601
44,19970901,19980601,19980701
45,19971001,19980701,19980801
46,19971101,19980801,19980901
47,19971201,19980901,19981001
48,19980101,19981001,19981101
49,19980201,19981101,19981201
50,19980301,19981201,19990101
51,19980401,19990101,19990201
52,19980501,19990201,19990301
53,19980601,19990301,19990401
54,19980701,19990401,19990501
55,19980801,19990501,19990601
56,19980901,19990601,19990701
57,19981001,19990701,19990801
58,19981101,19990801,19990901
59,19981201,19990901,19991001
60,19990101,19991001,19991101
61,19990201,19991101,19991201
62,19990301,19991201,20000101
63,19990401,20000101,20000201
64,19990501,20000201,20000301
65,19990601,20000301,20000401
66,19990701,20000401,20000501
67,19990801,20000501,20000601
68,19990901,20000601,20000701
69,19991001,20000701,20000801
70,19991101,20000801,20000901
71,19991201,20000901,20001001
72,20000101,20001001,20001101
73,20000201,20001101,20001201
74,20000301,20001201,20010101
75,20000401,20010101,20010201
76,20000501,20010201,20010301
77,20000601,20010301,20010401
78,20000701,20010401,20010501
79,20000801,20010501,20010601
80,20000901,20010601,20010701
81,20001001,20010701,20010801
82,20001101,20010801,20010901
83,20001201,20010901,20011001
84,20010101,20011001,20011101
85,20010201,20011101,20011201
86,20010301,20011201,20020101
87,20010401,20020101,20020201
88,20010501,20020201,20020301
89,20010601,20020301,20020401
90,20010701,20020401,20020501
91,20010801,20020501,20020601
92,20010901,20020601,20020701
93,20011001,20020701,20020801
94,20011101,20020801,20020901
95,20011201,20020901,20021001
96,20020101,20021001,20021101
97,20020201,20021101,20021201
98,20020301,20021201,20030101
99,20020401,20030101,20030201
100,20020501,20030201,20030301
101,20020601,20030301,20030401
102,20020701,20030401,20030501
103,20020801,20030501,20030601
104,20020901,20030601,20030701
105,20021001,20030701,20030801
106,20021101,20030801,20030901
107,20021201,20030901,20031001
108,20030101,20031001,20031101
109,20030201,20031101,20031201
110,20030301,20031201,20040101
111,20030401,20040101,20040201
112,20030501,20040201,20040301
113,20030601,20040301,20040401
114,20030701,20040401,20040501
115,20030801,20040501,20040601
116,20030901,20040601,20040701
117,20031001,20040701,20040801
118,20031101,20040801,20040901
119,20031201,20040901,20041001
120,20040101,20041001,20041101
121,20040201,20041101,20041201
122,20040301,20041201,20050101
123,20040401,20050101,20050201
124,20040501,20050201,20050301
125,20040601,20050301,20050401
126,20040701,20050401,20050501
127,20040801,20050501,20050601
128,20040901,20050601,20050701
129,20041001,20050701,20050801
130,20041101,20050801,20050901
131,20041201,20050901,20051001
132,20050101,20051001,20051101
133,20050201,20051101,20051201
134,20050301,20051201,20060101
135,20050401,20060101,20060201
136,20050501,20060201,20060301
137,20050601,20060301,20060401
138,20050701,20060401,20060501
139,20050801,20060501,20060601
140,20050901,20060601,20060701
141,20051001,20060701,20060801
142,20051101,20060801,20060901
143,20051201,20060901,20061001
144,20060101,20061001,20061101
145,20060201,20061101,20061201
146,20060301,20061201,20070101
147,20060401,20070101,20070201
148,20060501,20070201,20070301
149,20060601,20070301,20070401
150,20060701,20070401,20070501
151,20060801,20070501,20070601
152,20060901,20070601,20070701
153,20061001,20070701,20070801
154,20061101,20070801,20070901
155,20061201,20070901,20071001
156,20070101,20071001,20071101
157,20070201,20071101,20071201
158,20070301,20071201,20080101
159,20070401,20080101,20080201
160,20070501,20080201,20080301
161,20070601,20080301,20080401
162,20070701,20080401,20080501
163,20070801,20080501,20080601
164,20070901,20080601,20080701
165,20071001,20080701,20080801
166,20071101,20080801,20080901
167,20071201,20080901,20081001
168,20080101,20081001,20081101
169,20080201,20081101,20081201
170,20080301,20081201,20090101
171,20080401,20090101,20090201
172,20080501,20090201,20090301
173,20080601,20090301,20090401
174,20080701,20090401,20090501
175,20080801,20090501,20090601
176,20080901,20090601,20090701
177,20081001,20090701,20090801
178,20081101,20090801,20090901
179,20081201,20090901,20091001
180,20090101,20091001,20091101
181,20090201,20091101,20091201
182,20090301,20091201,20100101
183,20090401,20100101,20100201
184,20090501,20100201,20100301
185,20090601,20100301,20100401
186,20090701,20100401,20100501
187,20090801,20100501,20100601
188,20090901,20100601,20100701
189,20091001,20100701,20100801
190,20091101,20100801,20100901
191,20091201,20100901,20101001
192,20100101,20101001,20101101
193,20100201,20101101,20101201
194,20100301,20101201,20110101
195,20100401,20110101,20110201
196,20100501,20110201,20110301
197,20100601,20110301,20110401
198,20100701,20110401,20110501
199,20100801,20110501,20110601
200,20100901,20110601,20110701
201,20101001,20110701,20110801
202,20101101,20110801,20110901
203,20101201,20110901,20111001
204,20110101,20111001,20111101
205,20110201,20111101,20111201
206,20110301,20111201,20120101
207,20110401,20120101,20120201
208,20110501,20120201,20120301
209,20110601,20120301,20120401
210,20110701,20120401,20120501
211,20110801,20120501,20120601
212,20110901,20120601,20120701
213,20111001,20120701,20120801
214,20111101,20120801,20120901
215,20111201,20120901,20121001
216,20120101,20121001,20121101
217,20120201,20121101,20121201
218,20120301,20121201,20130101
219,20120401,20130101,20130201
220,20120501,20130201,20130301
221,20120601,20130301,20130401
222,20120701,20130401,20130501
223,20120801,20130501,20130601
224,20120901,20130601,20130701
225,20121001,20130701,20130801
226,20121101,20130801,20130901
227,20121201,20130901,20131001
228,20130101,20131001,20131101
229,20130201,20131101,20131201
230,20130301,20131201,20140101
231,20130401,20140101,20140201
232,20130501,20140201,20140301
233,20130601,20140301,20140401
234,20130701,20140401,20140501
235,20130801,20140501,20140601
236,20130901,20140601,20140701
237,20131001,20140701,20140801
238,20131101,20140801,20140901
239,20131201,20140901,20141001
240,20140101,20141001,20141101
241,20140201,20141101,20141201
242,20140301,20141201,20150101
243,20140401,20150101,20150201
244,20140501,20150201,20150301
245,20140601,20150301,20150401
246,20140701,20150401,20150501
247,20140801,20150501,20150601
248,20140901,20150601,20150701
249,20141001,20150701,20150801
250,20141101,20150801,20150901
251,20141201,20150901,20151001
252,20150101,20151001,20151101
253,20150201,20151101,20151201
254,20150301,20151201,20160101
S10,Sample Start Date,Tracking Start Date,Tracking End Date
0,19940101,19941101,19941201
1,19940201,19941201,19950101
2,19940301,19950101,19950201
3,19940401,19950201,19950301
4,19940501,19950301,19950401
5,19940601,19950401,19950501
6,19940701,19950501,19950601
7,19940801,19950601,19950701
8,19940901,19950701,19950801
9,19941001,19950801,19950901
10,19941101,19950901,19951001
11,19941201,19951001,19951101
12,19950101,19951101,19951201
13,19950201,19951201,19960101
14,19950301,19960101,19960201
15,19950401,19960201,19960301
16,19950501,19960301,19960401
17,19950601,19960401,19960501
18,19950701,19960501,19960601
19,19950801,19960601,19960701
20,19950901,19960701,19960801
21,19951001,19960801,19960901
22,19951101,19960901,19961001
23,19951201,19961001,19961101
24,19960101,19961101,19961201
25,19960201,19961201,19970101
26,19960301,19970101,19970201
27,19960401,19970201,19970301
28,19960501,19970301,19970401
29,19960601,19970401,19970501
30,19960701,19970501,19970601
31,19960801,19970601,19970701
32,19960901,19970701,19970801
33,19961001,19970801,19970901
34,19961101,19970901,19971001
35,19961201,19971001,19971101
36,19970101,19971101,19971201
37,19970201,19971201,19980101
38,19970301,19980101,19980201
39,19970401,19980201,19980301
40,19970501,19980301,19980401
41,19970601,19980401,19980501
42,19970701,19980501,19980601
43,19970801,19980601,19980701
44,19970901,19980701,19980801
45,19971001,19980801,19980901
46,19971101,19980901,19981001
47,19971201,19981001,19981101
48,19980101,19981101,19981201
49,19980201,19981201,19990101
50,19980301,19990101,19990201
51,19980401,19990201,19990301
52,19980501,19990301,19990401
53,19980601,19990401,19990501
54,19980701,19990501,19990601
55,19980801,19990601,19990701
56,19980901,19990701,19990801
57,19981001,19990801,19990901
58,19981101,19990901,19991001
59,19981201,19991001,19991101
60,19990101,19991101,19991201
61,19990201,19991201,20000101
62,19990301,20000101,20000201
63,19990401,20000201,20000301
64,19990501,20000301,20000401
65,19990601,20000401,20000501
66,19990701,20000501,20000601
67,19990801,20000601,20000701
68,19990901,20000701,20000801
69,19991001,20000801,20000901
70,19991101,20000901,20001001
71,19991201,20001001,20001101
72,20000101,20001101,20001201
73,20000201,20001201,20010101
74,20000301,20010101,20010201
75,20000401,20010201,20010301
76,20000501,20010301,20010401
77,20000601,20010401,20010501
78,20000701,20010501,20010601
79,20000801,20010601,20010701
80,20000901,20010701,20010801
81,20001001,20010801,20010901
82,20001101,20010901,20011001
83,20001201,20011001,20011101
84,20010101,20011101,20011201
85,20010201,20011201,20020101
86,20010301,20020101,20020201
87,20010401,20020201,20020301
88,20010501,20020301,20020401
89,20010601,20020401,20020501
90,20010701,20020501,20020601
91,20010801,20020601,20020701
92,20010901,20020701,20020801
93,20011001,20020801,20020901
94,20011101,20020901,20021001
95,20011201,20021001,20021101
96,20020101,20021101,20021201
97,20020201,20021201,20030101
98,20020301,20030101,20030201
99,20020401,20030201,20030301
100,20020501,20030301,20030401
101,20020601,20030401,20030501
102,20020701,20030501,20030601
103,20020801,20030601,20030701
104,20020901,20030701,20030801
105,20021001,20030801,20030901
106,20021101,20030901,20031001
107,20021201,20031001,20031101
108,20030101,20031101,20031201
109,20030201,20031201,20040101
110,20030301,20040101,20040201
111,20030401,20040201,20040301
112,20030501,20040301,20040401
113,20030601,20040401,20040501
114,20030701,20040501,20040601
115,20030801,20040601,20040701
116,20030901,20040701,20040801
117,20031001,20040801,20040901
118,20031101,20040901,20041001
119,20031201,20041001,20041101
120,20040101,20041101,20041201
121,20040201,20041201,20050101
122,20040301,20050101,20050201
123,20040401,20050201,20050301
124,20040501,20050301,20050401
125,20040601,20050401,20050501
126,20040701,20050501,20050601
127,20040801,20050601,20050701
128,20040901,20050701,20050801
129,20041001,20050801,20050901
130,20041101,20050901,20051001
131,20041201,20051001,20051101
132,20050101,20051101,20051201
133,20050201,20051201,20060101
134,20050301,20060101,20060201
135,20050401,20060201,20060301
136,20050501,20060301,20060401
137,20050601,20060401,20060501
138,20050701,20060501,20060601
139,20050801,20060601,20060701
140,20050901,20060701,20060801
141,20051001,20060801,20060901
142,20051101,20060901,20061001
143,20051201,20061001,20061101
144,20060101,20061101,20061201
145,20060201,20061201,20070101
146,20060301,20070101,20070201
147,20060401,20070201,20070301
148,20060501,20070301,20070401
149,20060601,20070401,20070501
150,20060701,20070501,20070601
151,20060801,20070601,20070701
152,20060901,20070701,20070801
153,20061001,20070801,20070901
154,20061101,20070901,20071001
155,20061201,20071001,20071101
156,20070101,20071101,20071201
157,20070201,20071201,20080101
158,20070301,20080101,20080201
159,20070401,20080201,20080301
160,20070501,20080301,20080401
161,20070601,20080401,20080501
162,20070701,20080501,20080601
163,20070801,20080601,20080701
164,20070901,20080701,20080801
165,20071001,20080801,20080901
166,20071101,20080901,20081001
167,20071201,20081001,20081101
168,20080101,20081101,20081201
169,20080201,20081201,20090101
170,20080301,20090101,20090201
171,20080401,20090201,20090301
172,20080501,20090301,20090401
173,20080601,20090401,20090501
174,20080701,20090501,20090601
175,20080801,20090601,20090701
176,20080901,20090701,20090801
177,20081001,20090801,20090901
178,20081101,20090901,20091001
179,20081201,20091001,20091101
180,20090101,20091101,20091201
181,20090201,20091201,20100101
182,20090301,20100101,20100201
183,20090401,20100201,20100301
184,20090501,20100301,20100401
185,20090601,20100401,20100501
186,20090701,20100501,20100601
187,20090801,20100601,20100701
188,20090901,20100701,20100801
189,20091001,20100801,20100901
190,20091101,20100901,20101001
191,20091201,20101001,20101101
192,20100101,20101101,20101201
193,20100201,20101201,20110101
194,20100301,20110101,20110201
195,20100401,20110201,20110301
196,20100501,20110301,20110401
197,20100601,20110401,20110501
198,20100701,20110501,20110601
199,20100801,20110601,20110701
200,20100901,20110701,20110801
201,20101001,20110801,20110901
202,20101101,20110901,20111001
203,20101201,20111001,20111101
204,20110101,20111101,20111201
205,20110201,20111201,20120101
206,20110301,20120101,20120201
207,20110401,20120201,20120301
208,20110501,20120301,20120401
209,20110601,20120401,20120501
210,20110701,20120501,20120601
211,20110801,20120601,20120701
212,20110901,20120701,20120801
213,20111001,20120801,20120901
214,20111101,20120901,20121001
215,20111201,20121001,20121101
216,20120101,20121101,20121201
217,20120201,20121201,20130101
218,20120301,20130101,20130201
219,20120401,20130201,20130301
220,20120501,20130301,20130401
221,20120601,20130401,20130501
222,20120701,20130501,20130601
223,20120801,20130601,20130701
224,20120901,20130701,20130801
225,20121001,20130801,20130901
226,20121101,20130901,20131001
227,20121201,20131001,20131101
228,20130101,20131101,20131201
229,20130201,20131201,20140101
230,20130301,20140101,20140201
231,20130401,20140201,20140301
232,20130501,20140301,20140401
233,20130601,20140401,20140501
234,20130701,20140501,20140601
235,20130801,20140601,20140701
236,20130901,20140701,20140801
237,20131001,20140801,20140901
238,20131101,20140901,20141001
239,20131201,20141001,20141101
240,20140101,20141101,20141201
241,20140201,20141201,20150101
242,20140301,20150101,20150201
243,20140401,20150201,20150301
244,20140501,20150301,20150401
245,20140601,20150401,20150501
246,20140701,20150501,20150601
247,20140801,20150601,20150701
248,20140901,20150701,20150801
249,20141001,20150801,20150901
250,20141101,20150901,20151001
251,20141201,20151001,20151101
252,20150101,20151101,20151201
253,20150201,20151201,20160101
S11,Sample Start Date,Tracking Start Date,Tracking End Date
0,19940101,19941201,19950101
1,19940201,19950101,19950201
2,19940301,19950201,19950301
3,19940401,19950301,19950401
4,19940501,19950401,19950501
5,19940601,19950501,19950601
6,19940701,19950601,19950701
7,19940801,19950701,19950801
8,19940901,19950801,19950901
9,19941001,19950901,19951001
10,19941101,19951001,19951101
11,19941201,19951101,19951201
12,19950101,19951201,19960101
13,19950201,19960101,19960201
14,19950301,19960201,19960301
15,19950401,19960301,19960401
16,19950501,19960401,19960501
17,19950601,19960501,19960601
18,19950701,19960601,19960701
19,19950801,19960701,19960801
20,19950901,19960801,19960901
21,19951001,19960901,19961001
22,19951101,19961001,19961101
23,19951201,19961101,19961201
24,19960101,19961201,19970101
25,19960201,19970101,19970201
26,19960301,19970201,19970301
27,19960401,19970301,19970401
28,19960501,19970401,19970501
29,19960601,19970501,19970601
30,19960701,19970601,19970701
31,19960801,19970701,19970801
32,19960901,19970801,19970901
33,19961001,19970901,19971001
34,19961101,19971001,19971101
35,19961201,19971101,19971201
36,19970101,19971201,19980101
37,19970201,19980101,19980201
38,19970301,19980201,19980301
39,19970401,19980301,19980401
40,19970501,19980401,19980501
41,19970601,19980501,19980601
42,19970701,19980601,19980701
43,19970801,19980701,19980801
44,19970901,19980801,19980901
45,19971001,19980901,19981001
46,19971101,19981001,19981101
47,19971201,19981101,19981201
48,19980101,19981201,19990101
49,19980201,19990101,19990201
50,19980301,19990201,19990301
51,19980401,19990301,19990401
52,19980501,19990401,19990501
53,19980601,19990501,19990601
54,19980701,19990601,19990701
55,19980801,19990701,19990801
56,19980901,19990801,19990901
57,19981001,19990901,19991001
58,19981101,19991001,19991101
59,19981201,19991101,19991201
60,19990101,19991201,20000101
61,19990201,20000101,20000201
62,19990301,20000201,20000301
63,19990401,20000301,20000401
64,19990501,20000401,20000501
65,19990601,20000501,20000601
66,19990701,20000601,20000701
67,19990801,20000701,20000801
68,19990901,20000801,20000901
69,19991001,20000901,20001001
70,19991101,20001001,20001101
71,19991201,20001101,20001201
72,20000101,20001201,20010101
73,20000201,20010101,20010201
74,20000301,20010201,20010301
75,20000401,20010301,20010401
76,20000501,20010401,20010501
77,20000601,20010501,20010601
78,20000701,20010601,20010701
79,20000801,20010701,20010801
80,20000901,20010801,20010901
81,20001001,20010901,20011001
82,20001101,20011001,20011101
83,20001201,20011101,20011201
84,20010101,20011201,20020101
85,20010201,20020101,20020201
86,20010301,20020201,20020301
87,20010401,20020301,20020401
88,20010501,20020401,20020501
89,20010601,20020501,20020601
90,20010701,20020601,20020701
91,20010801,20020701,20020801
92,20010901,20020801,20020901
93,20011001,20020901,20021001
94,20011101,20021001,20021101
95,20011201,20021101,20021201
96,20020101,20021201,20030101
97,20020201,20030101,20030201
98,20020301,20030201,20030301
99,20020401,20030301,20030401
100,20020501,20030401,20030501
101,20020601,20030501,20030601
102,20020701,20030601,20030701
103,20020801,20030701,20030801
104,20020901,20030801,20030901
105,20021001,20030901,20031001
106,20021101,20031001,20031101
107,20021201,20031101,20031201
108,20030101,20031201,20040101
109,20030201,20040101,20040201
110,20030301,20040201,20040301
111,20030401,20040301,20040401
112,20030501,20040401,20040501
113,20030601,20040501,20040601
114,20030701,20040601,20040701
115,20030801,20040701,20040801
116,20030901,20040801,20040901
117,20031001,20040901,20041001
118,20031101,20041001,20041101
119,20031201,20041101,20041201
120,20040101,20041201,20050101
121,20040201,20050101,20050201
122,20040301,20050201,20050301
123,20040401,20050301,20050401
124,20040501,20050401,20050501
125,20040601,20050501,20050601
126,20040701,20050601,20050701
127,20040801,20050701,20050801
128,20040901,20050801,20050901
129,20041001,20050901,20051001
130,20041101,20051001,20051101
131,20041201,20051101,20051201
132,20050101,20051201,20060101
133,20050201,20060101,20060201
134,20050301,20060201,20060301
135,20050401,20060301,20060401
136,20050501,20060401,20060501
137,20050601,20060501,20060601
138,20050701,20060601,20060701
139,20050801,20060701,20060801
140,20050901,20060801,20060901
141,20051001,20060901,20061001
142,20051101,20061001,20061101
143,20051201,20061101,20061201
144,20060101,20061201,20070101
145,20060201,20070101,20070201
146,20060301,20070201,20070301
147,20060401,20070301,20070401
148,20060501,20070401,20070501
149,20060601,20070501,20070601
150,20060701,20070601,20070701
151,20060801,20070701,20070801
152,20060901,20070801,20070901
153,20061001,20070901,20071001
154,20061101,20071001,20071101
155,20061201,20071101,20071201
156,20070101,20071201,20080101
157,20070201,20080101,20080201
158,20070301,20080201,20080301
159,20070401,20080301,20080401
160,20070501,20080401,20080501
161,20070601,20080501,20080601
162,20070701,20080601,20080701
163,20070801,20080701,20080801
164,20070901,20080801,20080901
165,20071001,20080901,20081001
166,20071101,20081001,20081101
167,20071201,20081101,20081201
168,20080101,20081201,20090101
169,20080201,20090101,20090201
170,20080301,20090201,20090301
171,20080401,20090301,20090401
172,20080501,20090401,20090501
173,20080601,20090501,20090601
174,20080701,20090601,20090701
175,20080801,20090701,20090801
176,20080901,20090801,20090901
177,20081001,20090901,20091001
178,20081101,20091001,20091101
179,20081201,20091101,20091201
180,20090101,20091201,20100101
181,20090201,20100101,20100201
182,20090301,20100201,20100301
183,20090401,20100301,20100401
184,20090501,20100401,20100501
185,20090601,20100501,20100601
186,20090701,20100601,20100701
187,20090801,20100701,20100801
188,20090901,20100801,20100901
189,20091001,20100901,20101001
190,20091101,20101001,20101101
191,20091201,20101101,20101201
192,20100101,20101201,20110101
193,20100201,20110101,20110201
194,20100301,20110201,20110301
195,20100401,20110301,20110401
196,20100501,20110401,20110501
197,20100601,20110501,20110601
198,20100701,20110601,20110701
199,20100801,20110701,20110801
200,20100901,20110801,20110901
201,20101001,20110901,20111001
202,20101101,20111001,20111101
203,20101201,20111101,20111201
204,20110101,20111201,20120101
205,20110201,20120101,20120201
206,20110301,20120201,20120301
207,20110401,20120301,20120401
208,20110501,20120401,20120501
209,20110601,20120501,20120601
210,20110701,20120601,20120701
211,20110801,20120701,20120801
212,20110901,20120801,20120901
213,20111001,20120901,20121001
214,20111101,20121001,20121101
215,20111201,20121101,20121201
216,20120101,20121201,20130101
217,20120201,20130101,20130201
218,20120301,20130201,20130301
219,20120401,20130301,20130401
220,20120501,20130401,20130501
221,20120601,20130501,20130601
222,20120701,20130601,20130701
223,20120801,20130701,20130801
224,20120901,20130801,20130901
225,20121001,20130901,20131001
226,20121101,20131001,20131101
227,20121201,20131101,20131201
228,20130101,20131201,20140101
229,20130201,20140101,20140201
230,20130301,20140201,20140301
231,20130401,20140301,20140401
232,20130501,20140401,20140501
233,20130601,20140501,20140601
234,20130701,20140601,20140701
235,20130801,20140701,20140801
236,20130901,20140801,20140901
237,20131001,20140901,20141001
238,20131101,20141001,20141101
239,20131201,20141101,20141201
240,20140101,20141201,20150101
241,20140201,20150101,20150201
242,20140301,20150201,20150301
243,20140401,20150301,20150401
244,20140501,20150401,20150501
245,20140601,20150501,20150601
246,20140701,20150601,20150701
247,20140801,20150701,20150801
248,20140901,20150801,20150901
249,20141001,20150901,20151001
250,20141101,20151001,20151101
251,20141201,20151101,20151201
252,20150101,20151201,20160101
